Instance, Start Time, Type, NE, Alarm No, Description, Supp Info, Cancle Time, Star Rating
634,2017-09-05 02:52:37.19,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00AE FFFF,2017-09-05 02:52:41.48,.
635,2017-09-05 02:52:37.39,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 011A FFFF,2017-09-05 02:52:41.68,.
636,2017-09-05 02:52:37.53,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C2 FFFF,2017-09-05 02:52:41.88,.
637,2017-09-05 02:52:37.56,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 011B FFFF,2017-09-05 02:52:41.77,.
638,2017-09-05 02:52:37.57,SWITCH,BCSU-0 1A003-00 S3CMAN,3379,SCTP PATH FAILURE,03 02 0000,2017-09-05 02:54:08.95,.
639,2017-09-05 02:52:37.68,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00B9 FFFF,2017-09-05 02:52:42.00,.
640,2017-09-05 02:52:37.80,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0117 FFFF,2017-09-05 02:52:42.09,.
641,2017-09-05 02:52:37.82,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0114 FFFF,2017-09-05 02:52:42.10,.
642,2017-09-05 02:52:37.92,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0116 FFFF,2017-09-05 02:52:42.21,.
643,2017-09-05 02:52:37.94,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 013F FFFF,2017-09-05 02:52:42.25,.
644,2017-09-05 02:52:37.95,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 011E FFFF,2017-09-05 02:52:42.25,.
645,2017-09-05 02:52:37.99,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00F0 FFFF,2017-09-05 02:52:42.26,.
646,2017-09-05 02:52:38.00,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00F3 FFFF,2017-09-05 02:52:41.20,.
647,2017-09-05 02:52:38.06,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0139 FFFF,2017-09-05 02:52:42.34,.
648,2017-09-05 02:52:38.18,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0132 FFFF,2017-09-05 02:52:42.45,.
649,2017-09-05 02:52:38.35,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D0 FFFF,2017-09-05 02:52:42.69,.
650,2017-09-05 02:52:38.43,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0143 FFFF,2017-09-05 02:52:42.70,.
651,2017-09-05 02:52:38.60,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0115 FFFF,2017-09-05 02:52:42.89,.
652,2017-09-05 02:52:38.62,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0119 FFFF,2017-09-05 02:52:41.82,.
653,2017-09-05 02:52:38.65,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C5 FFFF,2017-09-05 02:52:41.24,.
654,2017-09-05 02:52:38.65,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00F1 FFFF,2017-09-05 02:52:42.62,.
655,2017-09-05 02:52:38.69,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 012E FFFF,2017-09-05 02:52:41.52,.
656,2017-09-05 02:52:38.69,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0138 FFFF,2017-09-05 02:52:41.86,.
657,2017-09-05 02:52:38.76,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0136 FFFF,2017-09-05 02:52:41.49,.
658,2017-09-05 02:52:38.78,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00EE FFFF,2017-09-05 02:52:43.10,.
659,2017-09-05 02:52:38.83,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00AA FFFF,2017-09-05 02:52:41.13,.
660,2017-09-05 02:52:38.90,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0133 FFFF,2017-09-05 02:52:41.21,.
661,2017-09-05 02:52:38.97,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D4 FFFF,2017-09-05 02:52:41.30,.
662,2017-09-05 02:52:39.00,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0118 FFFF,2017-09-05 02:52:42.51,.
665,2017-09-05 02:53:58.62,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0142 FFFF,2017-09-05 02:54:16.01,.
666,2017-09-05 02:53:58.91,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00EF FFFF,2017-09-05 02:54:16.29,.
667,2017-09-05 02:53:59.00,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00AD FFFF,2017-09-05 02:54:16.41,.
668,2017-09-05 02:53:59.15,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CF FFFF,2017-09-05 02:54:16.54,.
669,2017-09-05 02:53:59.42,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D3 FFFF,2017-09-05 02:54:16.83,.
670,2017-09-05 02:53:59.43,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C9 FFFF,2017-09-05 02:54:16.82,.
671,2017-09-05 02:53:59.50,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0129 FFFF,2017-09-05 02:54:16.87,.
672,2017-09-05 02:53:59.56,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 015F FFFF,2017-09-05 02:54:15.51,.
673,2017-09-05 02:53:59.83,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00F4 FFFF,2017-09-05 02:54:17.37,.
674,2017-09-05 02:54:00.04,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00AB FFFF,2017-09-05 02:54:15.57,.
675,2017-09-05 02:54:00.32,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00F5 FFFF,2017-09-05 02:54:15.67,.
676,2017-09-05 02:54:00.36,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0184 FFFF,2017-09-05 02:54:15.73,.
677,2017-09-05 02:54:00.83,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CA FFFF,2017-09-05 02:54:16.19,.
678,2017-09-05 02:54:00.89,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D2 FFFF,2017-09-05 02:54:16.30,.
679,2017-09-05 02:54:01.37,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00AE FFFF,2017-09-05 02:54:16.75,.
680,2017-09-05 02:54:01.44,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C4 FFFF,2017-09-05 02:54:16.83,.
681,2017-09-05 02:54:01.49,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00AF FFFF,2017-09-05 02:54:16.86,.
682,2017-09-05 02:54:02.27,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C3 FFFF,2017-09-05 02:54:15.62,.
684,2017-09-05 02:54:02.45,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CB FFFF,2017-09-05 02:54:15.82,.
685,2017-09-05 02:54:02.53,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 013A FFFF,2017-09-05 02:54:15.88,.
686,2017-09-05 02:54:02.56,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CD FFFF,2017-09-05 02:54:15.94,.
687,2017-09-05 02:54:02.64,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C5 FFFF,2017-09-05 02:54:16.00,.
688,2017-09-05 02:54:02.65,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D1 FFFF,2017-09-05 02:54:16.03,.
689,2017-09-05 02:54:02.74,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0132 FFFF,2017-09-05 02:54:16.11,.
690,2017-09-05 02:54:02.75,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0143 FFFF,2017-09-05 02:54:16.11,.
691,2017-09-05 02:54:02.84,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CE FFFF,2017-09-05 02:54:16.23,.
692,2017-09-05 02:54:02.94,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 011E FFFF,2017-09-05 02:54:15.64,.
693,2017-09-05 02:54:03.04,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0111 FFFF,2017-09-05 02:54:16.49,.
694,2017-09-05 02:54:03.05,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0139 FFFF,2017-09-05 02:54:16.03,.
695,2017-09-05 02:54:03.08,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C2 FFFF,2017-09-05 02:54:16.50,.
696,2017-09-05 02:54:03.11,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0117 FFFF,2017-09-05 02:54:16.50,.
697,2017-09-05 02:54:03.20,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0116 FFFF,2017-09-05 02:54:16.56,.
698,2017-09-05 02:54:03.21,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0138 FFFF,2017-09-05 02:54:16.61,.
699,2017-09-05 02:54:03.34,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00F1 FFFF,2017-09-05 02:54:16.72,.
700,2017-09-05 02:54:03.54,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0118 FFFF,2017-09-05 02:54:16.90,.
701,2017-09-05 02:54:03.55,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0133 FFFF,2017-09-05 02:54:16.32,.
702,2017-09-05 02:54:03.62,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00F0 FFFF,2017-09-05 02:54:16.99,.
703,2017-09-05 02:54:03.73,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D0 FFFF,2017-09-05 02:54:16.15,.
704,2017-09-05 02:54:04.00,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0115 FFFF,2017-09-05 02:54:16.39,.
705,2017-09-05 02:54:04.02,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00F3 FFFF,2017-09-05 02:54:15.54,.
706,2017-09-05 02:54:04.09,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 013F FFFF,2017-09-05 02:54:16.47,.
707,2017-09-05 02:54:04.15,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0160 FFFF,2017-09-05 02:54:16.25,.
708,2017-09-05 02:54:04.15,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D4 FFFF,2017-09-05 02:54:15.57,.
709,2017-09-05 02:54:04.22,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0119 FFFF,2017-09-05 02:54:15.59,.
710,2017-09-05 02:54:04.22,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00B9 FFFF,2017-09-05 02:54:16.60,.
711,2017-09-05 02:54:04.33,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0110 FFFF,2017-09-05 02:54:16.21,.
712,2017-09-05 02:54:04.43,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00AA FFFF,2017-09-05 02:54:16.83,.
713,2017-09-05 02:54:04.49,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00EE FFFF,2017-09-05 02:54:16.85,.
714,2017-09-05 02:54:04.50,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0136 FFFF,2017-09-05 02:54:15.59,.
715,2017-09-05 02:54:04.53,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 011A FFFF,2017-09-05 02:54:15.62,.
721,2017-09-05 02:58:49.49,TRANSM,SWU-2 1A004-03 AKSELI,3254,LAN DEVICE GENERAL,08 0d 2d,2017-09-05 03:44:41.04,.
726,2017-09-05 03:03:24.04,SWITCH,BCSU-2 1A005-00 PCU2_E-6,3053,ETHERNET INTERFACE FAILURE,00000001 06 01,2017-09-05 03:05:01.33,..
727,2017-09-05 03:03:24.04,SWITCH,BCSU-2 1A005-00 PCU2_E-4,3053,ETHERNET INTERFACE FAILURE,00000001 04 01,2017-09-05 03:05:01.29,..
728,2017-09-05 03:03:24.04,SWITCH,BCSU-2 1A005-00 PCU2_E-12,3053,ETHERNET INTERFACE FAILURE,00000001 0C 01,2017-09-05 03:05:01.21,..
729,2017-09-05 03:03:24.04,SWITCH,BCSU-2 1A005-00 PCU2_E-10,3053,ETHERNET INTERFACE FAILURE,00000001 0A 01,2017-09-05 03:05:01.25,..
730,2017-09-05 03:03:24.04,SWITCH,BCSU-2 1A005-00 PCU2_E-8,3053,ETHERNET INTERFACE FAILURE,00000001 08 01,2017-09-05 03:05:01.25,..
739,2017-09-05 03:03:35.72,SWITCH,BCSU-0 1A003-00 PCU2_E-4,3026,NETWORK SERVICE VIRTUAL,00 1AF5 00,2017-09-05 03:18:41.26,.
742,2017-09-05 03:05:07.18,SWITCH,BCSU-0 1A003-00 PCU2_E-8,3026,NETWORK SERVICE VIRTUAL,00 1AF6 04,2017-09-05 03:20:11.44,.
743,2017-09-05 03:05:07.29,SWITCH,BCSU-0 1A003-00 PCU2_E-6,3026,NETWORK SERVICE VIRTUAL,00 1AF5 02,2017-09-05 03:20:11.44,.
744,2017-09-05 03:05:07.79,SWITCH,BCSU-2 1A005-00 PCU2_E-12,3026,NETWORK SERVICE VIRTUAL,00 1AF5 08,2017-09-05 03:20:11.40,.
745,2017-09-05 03:05:08.79,SWITCH,BCSU-0 1A003-00 PCU2_E-8,3026,NETWORK SERVICE VIRTUAL,00 1AF5 04,2017-09-05 03:20:11.44,.
746,2017-09-05 03:05:09.30,SWITCH,BCSU-0 1A003-00 PCU2_E-12,3026,NETWORK SERVICE VIRTUAL,00 1AF5 09,2017-09-05 03:20:11.44,.
747,2017-09-05 03:05:10.68,SWITCH,BCSU-2 1A005-00 PCU2_E-6,3026,NETWORK SERVICE VIRTUAL,00 1AF6 03,2017-09-05 03:20:11.40,.
751,2017-09-05 03:07:47.42,TRANSM,SWU-3 1A005-03 AKSELI,3254,LAN DEVICE GENERAL,08 0d 3d,2017-09-05 03:44:41.04,.
756,2017-09-05 03:12:26.77,SWITCH,BCSU-2 1A005-00 PCU2_E-6,3053,ETHERNET INTERFACE FAILURE,00000002 06 02,2017-09-05 03:14:03.25,..
757,2017-09-05 03:12:26.78,SWITCH,BCSU-2 1A005-00 PCU2_E-4,3053,ETHERNET INTERFACE FAILURE,00000002 04 02,2017-09-05 03:14:03.36,..
758,2017-09-05 03:12:26.78,SWITCH,BCSU-2 1A005-00 PCU2_E-12,3053,ETHERNET INTERFACE FAILURE,00000002 0C 02,2017-09-05 03:14:03.34,..
759,2017-09-05 03:12:26.77,SWITCH,BCSU-2 1A005-00 PCU2_E-10,3053,ETHERNET INTERFACE FAILURE,00000002 0A 02,2017-09-05 03:14:03.27,..
760,2017-09-05 03:12:26.78,SWITCH,BCSU-2 1A005-00 PCU2_E-8,3053,ETHERNET INTERFACE FAILURE,00000002 08 02,2017-09-05 03:14:03.30,..
770,2017-09-05 03:12:38.57,SWITCH,BCSU-2 1A005-00 PCU2_E-4,3026,NETWORK SERVICE VIRTUAL,00 1AF6 01,2017-09-05 03:27:42.30,.
771,2017-09-05 03:12:38.67,SWITCH,BCSU-2 1A005-00 PCU2_E-10,3026,NETWORK SERVICE VIRTUAL,00 1AF5 06,2017-09-05 03:27:42.30,.
772,2017-09-05 03:12:39.06,SWITCH,BCSU-0 1A003-00 PCU2_E-12,3026,NETWORK SERVICE VIRTUAL,00 1AF6 09,2017-09-05 03:27:42.34,.
773,2017-09-05 03:12:39.56,SWITCH,BCSU-0 1A003-00 PCU2_E-10,3026,NETWORK SERVICE VIRTUAL,00 1AF6 07,2017-09-05 03:27:42.34,.
776,2017-09-05 03:14:08.74,SWITCH,BCSU-2 1A005-00 PCU2_E-8,3026,NETWORK SERVICE VIRTUAL,00 1AF5 05,2017-09-05 03:29:12.48,.
777,2017-09-05 03:14:09.65,SWITCH,BCSU-2 1A005-00 PCU2_E-10,3026,NETWORK SERVICE VIRTUAL,00 1AF6 06,2017-09-05 03:29:12.48,.
780,2017-09-05 03:16:35.98,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0187 FFFF,2017-09-05 03:17:11.41,.
781,2017-09-05 03:16:36.33,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0189 FFFF,2017-09-05 03:17:11.41,.
782,2017-09-05 03:16:36.45,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 018B FFFF,2017-09-05 03:17:11.41,.
783,2017-09-05 03:16:40.89,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0188 FFFF,2017-09-05 03:17:11.37,.
784,2017-09-05 03:16:41.32,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0186 FFFF,2017-09-05 03:17:11.74,.
785,2017-09-05 03:16:41.57,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 018A FFFF,2017-09-05 03:17:11.58,.
786,2017-09-05 03:17:05.99,SWITCH,BCSU-2 1A005-00 IULMAN,2250,FAILURE IN D-CHANNEL,0188 00 00,2017-09-05 03:17:11.84,..
787,2017-09-05 03:17:06.34,SWITCH,BCSU-2 1A005-00 IULMAN,2250,FAILURE IN D-CHANNEL,018A 00 00,2017-09-05 03:17:11.84,..
788,2017-09-05 03:17:06.46,SWITCH,BCSU-2 1A005-00 IULMAN,2250,FAILURE IN D-CHANNEL,018C 00 00,2017-09-05 03:17:11.84,..
789,2017-09-05 03:17:10.90,SWITCH,BCSU-2 1A005-00 IULMAN,2250,FAILURE IN D-CHANNEL,0189 00 00,2017-09-05 03:17:11.80,..
790,2017-09-05 03:17:11.33,SWITCH,BCSU-2 1A005-00 IULMAN,2250,FAILURE IN D-CHANNEL,0187 00 00,2017-09-05 03:17:12.34,..
791,2017-09-05 03:17:11.58,SWITCH,BCSU-2 1A005-00 IULMAN,2250,FAILURE IN D-CHANNEL,018B 00 00,2017-09-05 03:17:12.00,..
793,2017-09-05 03:17:56.97,TRANSM,SWU-4 1A004-03 AKSELI,3254,LAN DEVICE GENERAL,08 0d 4d,2017-09-05 03:44:41.04,.
798,2017-09-05 03:22:16.46,SWITCH,BCSU-0 1A003-00 PCU2_E-4,3053,ETHERNET INTERFACE FAILURE,00000001 04 01,2017-09-05 03:23:53.45,..
799,2017-09-05 03:22:16.46,SWITCH,BCSU-0 1A003-00 PCU2_E-6,3053,ETHERNET INTERFACE FAILURE,00000001 06 01,2017-09-05 03:23:53.46,..
800,2017-09-05 03:22:16.45,SWITCH,BCSU-0 1A003-00 PCU2_E-8,3053,ETHERNET INTERFACE FAILURE,00000001 08 01,2017-09-05 03:23:53.40,..
801,2017-09-05 03:22:16.46,SWITCH,BCSU-0 1A003-00 PCU2_E-10,3053,ETHERNET INTERFACE FAILURE,00000001 0A 01,2017-09-05 03:23:53.46,..
802,2017-09-05 03:22:16.46,SWITCH,BCSU-0 1A003-00 PCU2_E-12,3053,ETHERNET INTERFACE FAILURE,00000001 0C 01,2017-09-05 03:23:53.57,..
803,2017-09-05 03:22:16.46,SWITCH,BCSU-1 1A004-00 PCU2_E-6,3053,ETHERNET INTERFACE FAILURE,00000001 06 01,2017-09-05 03:23:53.42,..
804,2017-09-05 03:22:16.46,SWITCH,BCSU-1 1A004-00 PCU2_E-4,3053,ETHERNET INTERFACE FAILURE,00000001 04 01,2017-09-05 03:23:53.46,..
805,2017-09-05 03:22:16.46,SWITCH,BCSU-1 1A004-00 PCU2_E-12,3053,ETHERNET INTERFACE FAILURE,00000001 0C 01,2017-09-05 03:23:53.40,..
806,2017-09-05 03:22:16.46,SWITCH,BCSU-1 1A004-00 PCU2_E-10,3053,ETHERNET INTERFACE FAILURE,00000001 0A 01,2017-09-05 03:23:53.37,..
807,2017-09-05 03:22:16.46,SWITCH,BCSU-1 1A004-00 PCU2_E-8,3053,ETHERNET INTERFACE FAILURE,00000001 08 01,2017-09-05 03:23:53.45,..
822,2017-09-05 03:22:51.68,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0187 FFFF,2017-09-05 03:22:58.78,.
823,2017-09-05 03:22:52.06,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 018A FFFF,2017-09-05 03:22:59.63,.
824,2017-09-05 03:22:52.85,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0188 FFFF,2017-09-05 03:22:59.51,.
825,2017-09-05 03:22:53.42,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 018B FFFF,2017-09-05 03:22:59.23,.
826,2017-09-05 03:22:53.52,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0189 FFFF,2017-09-05 03:22:58.03,.
827,2017-09-05 03:22:57.59,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0186 FFFF,2017-09-05 03:22:58.58,.
828,2017-09-05 03:23:09.86,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 018A FFFF,2017-09-05 03:23:11.52,.
842,2017-09-05 03:35:30.28,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 017C FFFF,2017-09-05 03:35:30.39,.
843,2017-09-05 03:37:21.49,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0187 FFFF,2017-09-05 03:37:21.81,.
844,2017-09-05 03:37:21.49,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0189 FFFF,2017-09-05 03:37:21.89,.
845,2017-09-05 03:37:21.49,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 018B FFFF,2017-09-05 03:37:22.00,.
846,2017-09-05 03:37:21.87,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 018A FFFF,2017-09-05 03:37:21.99,.
847,2017-09-05 03:38:04.26,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 018B FFFF,2017-09-05 03:38:04.37,.
848,2017-09-05 03:38:08.90,SWITCH,BCSU-0 1A003-00 PCU2_E-4,3053,ETHERNET INTERFACE FAILURE,00000002 04 02,2017-09-05 03:39:44.55,..
849,2017-09-05 03:38:08.91,SWITCH,BCSU-0 1A003-00 PCU2_E-6,3053,ETHERNET INTERFACE FAILURE,00000002 06 02,2017-09-05 03:39:44.46,..
850,2017-09-05 03:38:08.91,SWITCH,BCSU-0 1A003-00 PCU2_E-8,3053,ETHERNET INTERFACE FAILURE,00000002 08 02,2017-09-05 03:39:44.47,..
851,2017-09-05 03:38:08.91,SWITCH,BCSU-0 1A003-00 PCU2_E-10,3053,ETHERNET INTERFACE FAILURE,00000002 0A 02,2017-09-05 03:39:44.58,..
852,2017-09-05 03:38:08.90,SWITCH,BCSU-0 1A003-00 PCU2_E-12,3053,ETHERNET INTERFACE FAILURE,00000002 0C 02,2017-09-05 03:39:44.59,..
853,2017-09-05 03:38:08.91,SWITCH,BCSU-1 1A004-00 PCU2_E-6,3053,ETHERNET INTERFACE FAILURE,00000002 06 02,2017-09-05 03:39:44.58,..
854,2017-09-05 03:38:08.91,SWITCH,BCSU-1 1A004-00 PCU2_E-4,3053,ETHERNET INTERFACE FAILURE,00000002 04 02,2017-09-05 03:39:44.64,..
855,2017-09-05 03:38:08.91,SWITCH,BCSU-1 1A004-00 PCU2_E-12,3053,ETHERNET INTERFACE FAILURE,00000002 0C 02,2017-09-05 03:39:44.53,..
856,2017-09-05 03:38:08.91,SWITCH,BCSU-1 1A004-00 PCU2_E-10,3053,ETHERNET INTERFACE FAILURE,00000002 0A 02,2017-09-05 03:39:44.55,..
857,2017-09-05 03:38:08.91,SWITCH,BCSU-1 1A004-00 PCU2_E-8,3053,ETHERNET INTERFACE FAILURE,00000002 08 02,2017-09-05 03:39:44.58,..
874,2017-09-05 03:40:01.56,TRANSM,SWU-5 1A005-03 AKSELI,3254,LAN DEVICE GENERAL,09 2d 5d,2017-09-05 03:44:41.04,.
877,2017-09-05 03:41:48.56,TRANSM,SWU-5 1A005-03 AKSELI,3254,LAN DEVICE GENERAL,08 0d 5d,2017-09-05 03:44:41.04,.
882,2017-09-05 03:45:37.23,TRANSM,SWU-5 1A005-03 AKSELI,3254,LAN DEVICE GENERAL,08 0d 5d,2017-09-05 05:40:48.62,.
883,2017-09-05 03:45:41.97,SWITCH,BCSU-0 1A003-00 PCU2_E-4,3053,ETHERNET INTERFACE FAILURE,00000002 04 02,2017-09-05 03:47:18.07,..
884,2017-09-05 03:45:41.97,SWITCH,BCSU-0 1A003-00 PCU2_E-6,3053,ETHERNET INTERFACE FAILURE,00000002 06 02,2017-09-05 03:47:17.95,..
885,2017-09-05 03:45:41.97,SWITCH,BCSU-0 1A003-00 PCU2_E-8,3053,ETHERNET INTERFACE FAILURE,00000002 08 02,2017-09-05 03:47:17.94,..
886,2017-09-05 03:45:41.97,SWITCH,BCSU-0 1A003-00 PCU2_E-10,3053,ETHERNET INTERFACE FAILURE,00000002 0A 02,2017-09-05 03:47:18.02,..
